2023-11-16 12:16:43,"Midday Workout",1h 1m,"Bicep Curl (Barbell)",2,74.99999999999999,8,0,0,,,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Bicep Curl (Barbell)",3,74.99999999999999,6,0,0,,,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Bicep Curl (Barbell)",4,65.0,9,0,0,,,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Hammer Curl (Dumbbell)",1,15.0,15,0,0,"",,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Hammer Curl (Dumbbell)",2,15.0,12,0,0,,,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Hammer Curl (Dumbbell)",3,15.0,15,0,0,,,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Row (Hex Bar)",1,95.0,20,0,0,"",,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Row (Hex Bar)",2,140.0,12,0,0,,,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Row (Hex Bar)",3,130.0,12,0,0,,,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Spider Curl",1,65.0,12,0,0,"",,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Spider Curl",2,55.0,12,0,0,,,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Spider Curl",3,55.0,12,0,0,,,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Crunch (Machine)",1,70.0,30,0,0,"",,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Crunch (Machine)",2,80.0,18,0,0,,,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Bicep Curl Rope ",1,60.5,10,0,0,"",,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Bicep Curl Rope ",2,49.5,8,0,0,,,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Bicep Curl Rope ",3,49.5,8,0,0,,,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Bicep Curl Rope ",4,33.0,6,0,0,,,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Triceps Extension",1,44.0,20,0,0,"","",
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Triceps Extension",2,55.0,10,0,0,,,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Triceps Extension",3,55.0,11,0,0,,,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Triceps Extension",4,55.0,9,0,0,,,
